Unnamed: 0,bt,km,owner,oem,model,modelyear,state,insurance_validity,fuel_type,seats,rto,engine_displacement,mileage,price
1500,Sedan,99225,2nd Owner,Honda,Honda Amaze,2014,Chennai,Comprehensive,Petrol,5,TN01,1198,18.0,375000
1501,Hatchback,30000,1st Owner,Hyundai,Hyundai EON,2016,Chennai,Third Party insurance,Petrol,5,UP32,998,20.3,275000
1502,Sedan,30602,1st Owner,Honda,Honda Amaze,2014,Chennai,Comprehensive,Petrol,5,TN07,1198,18.0,429000
1503,Hatchback,64500,1st Owner,Maruti,Maruti Swift,2018,Chennai,Comprehensive,Diesel,5,TN07,1248,25.2,675000
1504,Sedan,46809,2nd Owner,Honda,Honda City,2017,Chennai,Comprehensive,Petrol,5,TN11,1497,17.8,793000
1506,SUV,20000,1st Owner,Hyundai,Hyundai Creta,2019,Chennai,Comprehensive,Diesel,5,TN18,1582,17.01,1425000
1507,SUV,21725,1st Owner,Hyundai,Hyundai Venue,2020,Chennai,Third Party,Petrol,5,TN22,998,18.15,1036000
1508,Sedan,80000,1st Owner,Honda,Honda City,2016,Chennai,Third Party insurance,Petrol,5,WB02,1497,17.8,800000
1510,Sedan,30360,2nd Owner,Honda,Honda City,2019,Chennai,Third Party,Petrol,5,TN14,1497,17.4,1088000
1511,Hatchback,70000,2nd Owner,Maruti,Maruti Baleno,2017,Chennai,Third Party insurance,Petrol,5,TN14,1197,21.4,590000
1512,Hatchback,16246,1st Owner,Hyundai,Hyundai Grand i10,2016,Chennai,Comprehensive,Petrol,5,TN06,1197,18.9,568000
1513,Hatchback,55000,2nd Owner,Maruti,Maruti Celerio,2017,Chennai,Comprehensive,Petrol,5,TN02,998,23.1,400000
1515,Hatchback,71638,2nd Owner,Maruti,Maruti Celerio,2016,Chennai,Third Party,Petrol,5,TN11,998,23.1,422000
1516,Sedan,46105,1st Owner,Honda,Honda Amaze,2015,Chennai,Comprehensive,Petrol,5,TN07,1198,18.0,450000
1517,SUV,60000,1st Owner,Honda,Honda WR-V,2017,Chennai,Third Party insurance,Petrol,5,TN04,1199,17.5,650000
1518,Hatchback,80000,1st Owner,Honda,Honda Jazz,2017,Chennai,Third Party insurance,Diesel,5,TN12,1498,27.3,575000
